번호,제품명,업소명,신고번호
16614,다편안 멀티비타민,(주)바이오 로제트,20040017015274
16613,11종 혼합유산균,일동바이오사이언스(주),20140017002183
16612,네이처드림 몸에 좋은 멀티비타민17,큐어라벨(주),20040017016383
16611,면역밸런스 알로에겔,(주)알피바이오,200400170061013
16610,바디케어 다이어트 가르시니아,(주)비오팜,200400170211023
16609,시네트롤 체인지 다이어트,(주)알피바이오,200400170061014
16608,신비락525 온(溫),우리바이오(주),20190009483109
16607,엔에이지(NAG)쎈레피스,(주)비오팜,200400170211022
16606,피에이치365 키즈 비타민D아연,주식회사 내츄럴엔,2020001201621
16605,홍삼농축분말,(주)화인에프티,201728802125
16604,케이세라 스트레스 데이케어(kthera stress daycare),주)팜크로스,20040015110949
16603,유산균혼합분말 엔브이피1704 (NVP1704),주식회사 엔비피헬스케어,2019000962210
16602,수면드림 락티움,주식회사 노바렉스,200400200082203
16601,당케어 바이오,(주)오투바이오,20130020008256
16600,활력 비타민B,주식회사한미양행,200400150831387
16599,작약추출물등복합물(HT074),(주)뉴메드,201000151795
16598,닥터필필름형프로폴리스α(알파),(주)씨엘팜,20160012132103
16597,하루 멀티비타민 앤 미네랄,(주)케이지앤에프,20040016020179
16596,리얼 비타민D 5000IU,(주)유니쎌팜,20040020028572
16595,라이토플렉스-관절,(주)유유헬스케어,20040015107885
16594,마이코드 데일리 오메가3 프리미엄,주식회사한미양행,200400150831390
16593,세리컷 알파 카페,주식회사한미양행,200400150831391
16592,우먼케어플러스,(주)비피도,20040015070349
16591,한수삼 천년황제 홍삼동충하초환골드(전량수출품),(주)개성상인-제2공장,201900044188
16590,혈관건강 rTG 오메가3,주식회사한미양행,200400150831389
16589,소중한 눈건강 루테인,(주)한풍네이처팜,20120019007364
16588,신비락525 쾌(快),우리바이오(주),20190009483108
16587,고려홍삼정,서산인삼협동조합 인삼종합처리장,200900200044
16586,잠의신(神),광동헬스바이오(주) 2공장,200400200141307
16585,네이처드림 활력에 좋은 비타민B컴플렉스,큐어라벨(주),20040017016382
16584,밸런스 코랄 칼슘,동서바이오팜(주),20040017025570
16583,신비락525 이뮨,우리바이오(주),20190009483107
16582,구연산칼슘+3,(주)빅솔 반월공장,2009001702353
16581,알피바이오 쏘팔메토,(주)알피바이오,200400170061011
16580,히든밸런스 신바이오틱스,엠에스바이오텍(주),20040020020664
16579,지앤그린프로폴리스,코스맥스바이오(주),200400200022671
16578,컨디션 비 컴플렉스,콜마비앤에이치(주)음성공장,200600200031863
16577,락티브 시크릿케어 유산균,엠에스바이오텍(주),20040020020663
16576,락티브 프로바이오틱스 패밀리 유산균,엠에스바이오텍(주),20040020020662
16575,셀렌업 플러스,(주)알피바이오,200400170061010
16574,일동 킹쏘맨 팔팔,(주)비오팜,200400170211021
16573,리뉴아이,(주)비오팜,200400170211020
16572,그린데이,광동헬스바이오(주),2020001625218
16571,홍삼품은 생유산균,(주)중원바이오팜,2016001223013
16570,얼라이브 프로바이오틱스(전량수출용),코스맥스엔비티(주),200700170351721
16569,디케어큐,우리바이오(주),20190009483106
16568,츄어블 멀티비타민 포 패밀리 프리미엄,주식회사한미양행,200400150831383
16567,이너뷰티 이너공주,주식회사한미양행,200400150831385
16566,질경이 프로 차전자피 다이어트,주식회사한미양행,200400150831386
16565,천일태극인삼캡슐플래티늄브이브이아이피(VVIP),(주)삼진GNF,2006001510959
16564,비타민C-1000,(주)유유헬스케어,20040015107884
16563,알리빅스,(주)서흥,200400200061567
16562,간건강엔 밀크씨슬,주식회사한미양행,200400150831384
16561,마이코드 쏘팔메토&옥타코사놀&아연,코스맥스바이오(주),200400200022668
16560,"마이코드 엠에스엠 2,000mg",코스맥스바이오(주),200400200022667
16559,면역비타민CD아연 츄어블,(주)한국씨엔에스팜,200400200072459
16558,이너메이트 피리어드 28,(주)한국씨엔에스팜,200400200072461
16557,차즈기레시피,코스맥스바이오(주),200400200022669
16556,칼마디,광동헬스바이오(주) 2공장,200400200141306
16555,호로파종자추출물(TestofenⓇ),(주)비티씨 익산공장,2017286020917
16554,파이토 칼맥D,엔피케이(주),201000190041035
16553,신비락525 키즈,우리바이오(주),20190009483105
16552,아임헬씨 프로폴리스,코스맥스바이오(주),200400200022666
16551,닥터스메가비타,(주)오투바이오,20130020008255
16550,엘라妃(비),코스맥스바이오(주),200400200022665
16549,아이패밀리,코스맥스바이오(주),200400200022663
16548,내몸에 밸런스 레시피 루트칸 다이어트 젤리스틱,코스맥스엔비티(주),200700170351718
16547,데일리 부스트 팩,(주)한국씨엔에스팜,200400200072457
16546,모어네이처 간 건강엔 안심 밀크씨슬,(주)한국씨엔에스팜,200400200072456
16545,건강을 모아담아 진한홍삼이 되었구나,대동고려삼(주),20040020031347
16544,고려천년수홍삼진액골드,대한홍삼 주식회사,2011002007882
16543,액상멀티비타민스틱,광동헬스바이오(주),2020001625217
16542,영양가득 비타충전 젤리(태국수출용),(주)서흥헬스케어 2공장,201800120569
16541,튼튼쑥쑥키즈홍삼,대동고려삼(주),20040020031348
16540,필리브 알티지(rTG)오메가3,콜마비앤에이치(주)음성공장,200600200031859
16539,"애터미 아이루테인(ATOMY EYE LUTEIN, 싱가폴/캄보디아수출용)",콜마비앤에이치(주)음성공장,200600200031860
16538,100억 생유산균 + 면역플러스,(주)메디오젠 충주공장,20180012174192
16537,NEURO Q(수출용),주식회사 아리너스,20110020099159
16536,다이어트 스틱 젤리(Diet Stick jelly) (전량수출용),코스맥스엔비티(주),200700170351719
16535,콘탑에프골드 식이섬유,동서바이오팜(주),20040017025569
16534,여에스더 유산균 화이트,(주)메디오젠 충주공장,20180012174191
16533,히알비타씨,콜마비앤에이치(주)음성공장,200600200031858
16532,조인트해피타임,동서바이오팜(주),20040017025568
16531,어골칼슘 피지에이 플러스,(주)비오팜,200400170211017
16530,비바시티 멀티비타민 젤리,코스맥스엔비티(주),200700170351716
16529,면역건강 프로폴리스,(주)비오팜,200400170211016
16528,피키원,엔피케이(주),201000190041033
16527,홍삼정 면역플러스,(주)건보,2004001900288
16526,비타민D3 2000IU 프리미엄,엔피케이(주),201000190041034
16525,자임혈 분말,(주)한국씨엔에스팜,200400200072455
16524,메이준뉴트리 프로폴리스 스프레이,코스맥스엔비티(주),200700170351717
16523,토탈케어 멀티비타민 츄어블,(주)비오팜,200400170211019
16522,김오곤원장의 한방(One Punch) 다이어트 유산균,우리바이오(주),20190009483103
16521,메가 프로폴리스(MEGA PROPOLIS),우리바이오(주),20190009483104
16520,메가엽산프리미엄,(주)비오팜,200400170211018
16519,메디타민 비피더스 심리스 프로바이오틱스,(주)알피바이오,200400170061009
16518,뉴트리 디-데이 다이어트 스페셜 올뉴 A++,(주)한풍네이처팜,20120019007363
16517,네이처드림 혈행에 좋은 알티지 오메가3,(주)케이지앤에프,20040016020178
16516,프롬케어,(주)비오팜,200400170211015
16515,퍼펙트 멀티팩,(주)알피바이오,200400170061008
16514,인사알파,(주)비오팜,200400170211014
16513,신터액트 베이비 오일드롭,코스맥스엔비티(주),200700170351715
16512,면역엔퀵프로폴리스,코스맥스바이오(주),200400200022662
16511,오늘앤 프로폴리스필름,주식회사 바이오360,202000162021
16510,오메가3 골드,주식회사한미양행,200400150831381
16509,알티지 오메가-3 rTG OMEGA-3,주식회사한미양행,200400150831380
16508,메가비타,(주)HK바이오텍,2004001606167
16507,쏘팔루테인,주식회사 노바렉스2공장,20060020008583
16506,장건강 프로바이오틱스,주식회사한미양행,200400150831382
16505,고려홍삼활력,금산인삼농협,2005002000788
16504,초임계 트릴로지 루테인 오메가3 아스타잔틴,(주)한국씨엔에스팜,200400200072454
16503,비아노스(VIANOS),광동헬스바이오(주) 2공장,200400200141305
16502,킹40+,(주)생명과학,20040020038168
16501,프리바이오 액티브,(주)네오크레마 익산공장,202000141741
16500,비오틴 플러스(Biotin Plus),우리바이오(주),20190009483102
16499,헬로 하루면역 젤리,(주)알피바이오,200400170061006
16498,프로폴리스 아연 비타민E 면역 플러스,주식회사한미양행,200400150831378
16497,액티브 마그네슘 플러스 비타민D,주식회사한미양행,200400150831379
16496,블랙 비오틴 케어,주)팜크로스,20040015110947
16495,매디마,주식회사한미양행,200400150831377
16494,드시모네 키즈 프리미엄,코스맥스엔비티(주),200700170351712
16493,6년근 홍삼정 진액스틱,주식회사케이지이,2019001029719
16492,락토바실루스 가세리 유산균 디피(DP),(주)쎌바이오텍,200400170171113
16491,면역앤 생유산균,(주)뉴팜,20040017014594
16490,브리오 해조칼슘 마그네슘 망간 비타민D,(주)알피바이오,200400170061005
16489,Ginseng Slim(전량수출용),(주)오투바이오,20130020008254
16488,더비랩엘티,(주)한국파비스알엔디,20040020040102
16487,리본 이지,에프엔바이오(주),20040020071363
16486,헬시초이스쾌변솔루션,(주)보고신약 논산공장,2014002002822
16485,홍삼농축액27,대동고려삼(주),20040020031346
16484,홍삼영지농축분말캡슐골드(전량 수출용),구안산업(주)금산공장,20040020039110
16483,영롱 비건 쌀마그네슘,주식회사 내츄럴엔,2020001201619
16482,코엔자임Q10 프리미엄,주식회사 노바렉스2공장,20060020008582
16481,바이탈솔루션 액티브B 투고,콜마비앤에이치(주)음성공장,200600200031854
16480,17종 혼합유산균,(주)케비젠,2015001001884
16479,베지&베리 혼합유산균 200B,(주)케비젠,2015001001883
16478,홍이장군 키즈랩 프로바이오틱스,(주)한국인삼공사,20040020013325
16477,더 플라워밍 우먼,(주)한국씨엔에스팜,200400200072453
16476,더빠져라,광동헬스바이오(주) 2공장,200400200141304
16475,고박사홍삼순(盾),(주)한국인삼내츄럴,2012002001442
16474,사연,금산고려홍삼(주),2005002000915
16473,한방(One shot) 슬림 다이어트 카페,콜마비앤에이치(주)음성공장,200600200031853
16472,브이푸드 오메가3 듀얼케어,(주)서흥,200400200061566
16471,지금원하다,금산고려홍삼(주),2005002000916
16470,칼슘 프리미엄,주식회사 노바렉스,200400200082201
16469,속편한 고려은단 비타민C1000,고려은단 헬스케어(주),2016000600541
16468,"피부 처음, 아가트리",코스맥스엔비티(주),200700170351709
16467,슈퍼화이트닝콜라겐(전량수출용),코스맥스바이오(주),200400200022661
16466,발효홍삼농축액케이디(KD),(주)비티씨 익산공장,2017286020916
16465,올데이 유산균 17종,엠에스바이오텍(주),20040020020660
16464,FOHO-5 미용의학용 피부 탄력 에센스(전량 수출용),(주)오투바이오,20130020008250
16463,FOHO-6 미용의학용포토서멀테라피리페어에센스(전량 수출용),(주)오투바이오,20130020008252
16462,FOHO-9 수면 보물(숙면의 여왕)(전량수출용),(주)오투바이오,20130020008251
16461,Hepamin SC(전량수출용),광동헬스바이오(주) 2공장,200400200141303
16460,닥터슈퍼칸 밀크씨슬&루테인+골드,코스맥스바이오(주),200400200022659
16459,데일리코어 면역 앤 프로바이오틱스,콜마비앤에이치(주)음성공장,200600200031852
16458,컨디션 프로바이오,주식회사 노바렉스,200400200082199
16457,우아한 메가바이오틱스,엠에스바이오텍(주),20040020020661
16456,울트라 눈 밝은 세상,주식회사 노바렉스2공장,20060020008580
16455,신터액트 패밀리,코스맥스엔비티(주),200700170351708
16454,FOHO-1 미용의학용 부활소(전량수출용),(주)오투바이오,20130020008247
16453,FOHO-4 미용의학용 노우즈 리페어 에센스(전량 수출용),(주)오투바이오,20130020008249
16452,테디촌테디베어 프로바이오틱스 키즈,엠에스바이오텍(주),20040020020659
16451,마이니 다이어트 구미 슬림,(주)에스디푸드,2018000723431
16450,하이생 닥터귀리,(유)하이모 자연건강사업부,201400200255
16449,20100 루테인지아잔틴 듀얼(Dual),주식회사 노바렉스2공장,20060020008579
16448,Essential Eyes(전량수출용),광동헬스바이오(주) 2공장,200400200141302
16447,구스 슬립온,코스맥스바이오(주),200400200022658
16446,닥터프로그램 마더스 어골칼슘,코스맥스바이오(주),200400200022657
16445,브이푸드 면역케어,(주)서흥,200400200061564
16444,애터미 철분,콜마비앤에이치(주)음성공장,200600200031850
16443,에스트리션 백수오 더블,(주)서흥헬스케어,20130020024182
16442,에스트리션 유한백수오 퓨어,(주)서흥,200400200061565
16441,원데이원 100억 프로바이오틱스,엠에스바이오텍(주),20040020020657
16440,밸런스 포스트바이오틱스,(주)케비젠,2015001001882
16439,올데이 프리바이오틱스,엠에스바이오텍(주),20040020020658
16438,비피도웰,우리바이오(주),20190009483101
16437,가르시니아 1000,(주)바이오 로제트,20040017015273
16436,드시모네 2000,코스맥스엔비티(주),200700170351706
